plotID,daylength,precip,range,tavg,solar,tmax,tmin,vpd,elevation,nlcdClass,lat,long,plotType,ndvi,siteID,plot_kgCm2
MLBS_061,43200.10942465754,1657.5914285714284,10.188481409001957,19.312833659491194,322.75262230919765,14.750657534246574,4.562176125244618,998.8830058708414,1169,deciduousForest,37.376631,-80.5198,tower,0.8754500000000001,MLBS,13.693635138675457
MLBS_064,43200.10942465754,1657.5914285714284,10.188481409001957,19.312833659491194,322.75262230919765,14.750657534246574,4.562176125244618,998.8830058708414,1177.3,deciduousForest,37.375562,-80.520174,tower,0.8754500000000001,MLBS,15.254958443830683
MLBS_069,43200.10942465754,1657.5914285714284,10.188481409001957,19.312833659491194,322.75262230919765,14.750657534246574,4.562176125244618,998.8830058708414,1170.7,deciduousForest,37.377742,-80.522851,tower,0.9092,MLBS,14.931519979463967
HARV_034,43200.132547945206,1334.6171428571429,11.42718590998043,17.001557729941293,313.9570958904109,14.214371819960862,2.7871859099804306,911.0343287671233,372.1,evergreenForest,42.535686,-72.177968,tower,0.896375,HARV,10.189310307253136
HARV_039,43200.132547945206,1334.6171428571429,11.42718590998043,17.001557729941293,313.9570958904109,14.214371819960862,2.7871859099804306,911.0343287671233,373.2,mixedForest,42.533247,-72.17769,tower,0.922675,HARV,15.94500637142595
HARV_040,43200.132547945206,1334.6171428571429,11.42718590998043,17.001557729941293,313.9570958904109,14.214371819960862,2.7871859099804306,911.0343287671233,342.8,mixedForest,42.539918,-72.175931,tower,0.9039250000000001,HARV,3.387519031756197
HARV_038,43200.132547945206,1355.6742857142856,11.404688845401173,16.73948336594912,314.39100195694715,14.072086105675147,2.6673972602739724,905.2861996086106,367.4,mixedForest,42.537334,-72.177877,tower,0.92335,HARV,16.615570690436286
BART_036,43200.13978082192,1325.72,12.173765166340509,13.806978473581214,306.04624266144816,12.990371819960862,0.8166066536203522,799.9922465753425,291,deciduousForest,44.062082,-71.285878,tower,0.897675,BART,11.270937504568499
BART_042,43200.13978082192,1325.72,12.173765166340509,13.806978473581214,306.04624266144816,12.990371819960862,0.8166066536203522,799.9922465753425,288.3,deciduousForest,44.060194,-71.288052,tower,0.9032,BART,17.059536504965834
BART_071,43200.14005479452,1307.1257142857144,12.354751467710372,14.376003913894325,306.3404422700587,13.36537769080235,1.0106262230919765,810.792649706458,256.4,mixedForest,44.067944,-71.290624,tower,0.873125,BART,11.040708864789705
BART_040,43200.14005479452,1307.1257142857144,12.354751467710372,14.376003913894325,306.3404422700587,13.36537769080235,1.0106262230919765,810.792649706458,260.2,deciduousForest,44.06576,-71.29199,tower,0.857475,BART,15.948656786769149
BART_073,43200.14005479452,1312.5528571428572,12.314825831702544,14.259412915851271,306.97126810176127,13.287119373776909,0.972293542074364,808.5982035225048,274.9,mixedForest,44.064774,-71.288616,tower,0.8798250000000001,BART,15.46682275612359
TREE_043,43200.14761643836,942.8442857142857,11.220743639921722,10.549001956947162,295.87882583170256,10.884872798434442,-0.33587084148727986,776.2814520547945,466.7,mixedForest,45.494978,-89.577266,tower,0.919375,TREE,6.310162761721573
NIWO_012,43200.12032876712,886.2171428571429,10.5826457925636,5.350207436399217,423.8554324853229,7.966426614481409,-2.6162191780821917,550.7773385518591,3151.6,evergreenForest,40.034769,-105.559629,distributed,0.6614,NIWO,18.914247463892544
NIWO_011,43200.12032876712,865.1314285714286,10.805009784735812,6.050583170254403,410.9185166340509,8.427796477495107,-2.3772133072407047,567.3826731898239,3126.3,evergreenForest,40.033991,-105.555396,distributed,0.68925,NIWO,12.496707080139066
NIWO_005,43200.12032876712,978.7228571428572,9.773052837573386,3.595847358121331,430.0719412915851,6.684450097847358,-3.0886027397260274,537.91971037182,3284.7,evergreenForest,40.043663,-105.569904,distributed,0.661975,NIWO,6.812640892577305
NIWO_001,43200.12032876712,922.0457142857143,10.239334637964776,4.742238747553816,419.23470058708415,7.490786692759295,-2.7485479452054795,552.66356555773,3213.5,evergreenForest,40.042345,-105.558975,distributed,0.6602250000000001,NIWO,9.927835602806883
NIWO_009,43200.12032876712,978.7228571428572,9.773052837573386,3.595847358121331,430.0719412915851,6.684450097847358,-3.0886027397260274,537.91971037182,3274.2,evergreenForest,40.045048,-105.560411,distributed,0.64265,NIWO,9.234549164559597
STEI_059,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,474.5,deciduousForest,45.508883,-89.588327,tower,0.889775,STEI,0.8630279816712575
STEI_058,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,473.2,deciduousForest,45.503506,-89.587322,tower,0.87615,STEI,1.8234100478554434
STEI_051,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,470.8,deciduousForest,45.503823,-89.585001,tower,0.8827,STEI,8.971260811517269
STEI_061,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,469.7,mixedForest,45.50517,-89.5847,tower,0.8856250000000001,STEI,5.175871031528592
STEI_050,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,475.6,deciduousForest,45.508956,-89.584873,tower,0.881175,STEI,0.8264622715569104
STEI_055,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,467.4,deciduousForest,45.504019,-89.588862,tower,0.87615,STEI,1.6952587400325225
STEI_056,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,475.4,deciduousForest,45.50752,-89.587891,tower,0.885325,STEI,1.4329119796437828
STEI_062,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,472.9,deciduousForest,45.505974,-89.585482,tower,0.8856250000000001,STEI,0.45671446791987685
STEI_057,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,473.2,deciduousForest,45.507076,-89.584791,tower,0.888325,STEI,0.25850957599092206
STEI_046,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,470.8,deciduousForest,45.504592,-89.586589,tower,0.8806,STEI,7.5618148221166726
STEI_060,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,472.4,deciduousForest,45.506757,-89.58706,tower,0.885325,STEI,0.30210659395921574
STEI_047,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,472.6,deciduousForest,45.506178,-89.588573,tower,0.8806,STEI,1.3608622171258915
STEI_049,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,475.1,deciduousForest,45.507857,-89.585575,tower,0.888325,STEI,2.9025418838403243
STEI_053,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,471.7,deciduousForest,45.505661,-89.587394,tower,0.8806,STEI,3.030213708829809
STEI_048,43200.14761643836,947.6614285714286,11.218681017612525,10.472528375733855,296.426168297456,10.84560469667319,-0.3730763209393346,774.4733659491194,474.2,deciduousForest,45.509453,-89.587196,tower,0.8744750000000001,STEI,1.5316292705438537
RMNP_043,43200.121671232875,740.4528571428572,11.44481409001957,10.049385518590999,362.28880626223093,10.747099804305284,-0.6977142857142857,635.2636360078278,2740.4,evergreenForest,40.276827,-105.545384,tower,0.6253000000000001,RMNP,8.667431498896123
RMNP_042,43200.121671232875,740.4528571428572,11.44481409001957,10.049385518590999,362.28880626223093,10.747099804305284,-0.6977142857142857,635.2636360078278,2747.6,evergreenForest,40.276375,-105.546345,tower,0.6253000000000001,RMNP,5.800095515502645
RMNP_046,43200.121671232875,740.4528571428572,11.44481409001957,10.049385518590999,362.28880626223093,10.747099804305284,-0.6977142857142857,635.2636360078278,2738.4,deciduousForest,40.277341,-105.544991,tower,0.543725,RMNP,3.7679535631365577
GUAN_015,43200.04561643836,946.4671428571429,10.526810176125245,50.833197651663404,393.65687671232877,30.680003913894325,20.15319373776908,2074.4195459882585,205,evergreenForest,17.976917,-66.861918,distributed,0.5895750000000001,GUAN,2.2219359453667735
GUAN_013,43200.04561643836,865.7014285714286,10.528970645792564,52.17303326810176,395.45463405088066,31.35100195694716,20.8220313111546,2085.8778356164385,59.7,evergreenForest,17.963662,-66.837731,distributed,0.569975,GUAN,0.30021496149641835
GUAN_007,43200.04561643836,931.5242857142857,10.505135029354207,50.9771976516634,396.59527592954987,30.741166340508805,20.236031311154598,2076.000399217221,172.4,evergreenForest,17.972832,-66.857711,distributed,0.613125,GUAN,1.723917948518262
ABBY_075,43200.148794520544,2157.28,9.445326810176125,20.879205479452054,259.5355459882583,15.16226614481409,5.7169393346379644,927.0764892367906,343.6,shrubScrub,45.762125,-122.323463,tower,0.8714000000000001,ABBY,6.395725931615942
ABBY_070,43200.148794520544,2103.7385714285715,9.401385518590997,20.791851272015656,258.31449706457926,15.096618395303327,5.695232876712328,924.3643561643836,363.1,evergreenForest,45.761334,-122.330793,tower,0.834225,ABBY,2.6577620234790205
ABBY_061,43200.148794520544,2103.7385714285715,9.401385518590997,20.791851272015656,258.31449706457926,15.096618395303327,5.695232876712328,924.3643561643836,362.8,evergreenForest,45.762451,-122.331158,tower,0.8491,ABBY,2.336009024244326
ABBY_069,43200.148794520544,2103.7385714285715,9.401385518590997,20.791851272015656,258.31449706457926,15.096618395303327,5.695232876712328,924.3643561643836,368.2,grasslandHerbaceous,45.761584,-122.327321,tower,0.8503750000000001,ABBY,0.8063412012593264
ABBY_068,43200.148794520544,2103.7385714285715,9.401385518590997,20.791851272015656,258.31449706457926,15.096618395303327,5.695232876712328,924.3643561643836,365.4,evergreenForest,45.76051,-122.328493,tower,0.8491,ABBY,10.131368181445152
ABBY_064,43200.148794520544,2103.7385714285715,9.401385518590997,20.791851272015656,258.31449706457926,15.096618395303327,5.695232876712328,924.3643561643836,361.1,grasslandHerbaceous,45.762429,-122.328467,tower,0.8503750000000001,ABBY,1.8693778234149465
ABBY_065,43200.148794520544,2103.7385714285715,9.401385518590997,20.791851272015656,258.31449706457926,15.096618395303327,5.695232876712328,924.3643561643836,357,grasslandHerbaceous,45.762196,-122.333084,tower,0.834225,ABBY,4.686678337864777
ABBY_067,43200.148794520544,2103.7385714285715,9.401385518590997,20.791851272015656,258.31449706457926,15.096618395303327,5.695232876712328,924.3643561643836,359.9,evergreenForest,45.760563,-122.331558,tower,0.834225,ABBY,3.326359939809195
TREE_023,43200.147589041095,927.61,11.213545988258318,10.716363992172212,295.68758904109586,10.964954990215265,-0.24859099804305285,780.3715616438357,457.4,mixedForest,45.488111,-89.551853,distributed,0.8909750000000001,TREE,5.867912620624484
TREE_060,43200.14761643836,942.8442857142857,11.220743639921722,10.549001956947162,295.87882583170256,10.884872798434442,-0.33587084148727986,776.2814520547945,464.6,evergreenForest,45.498289,-89.568055,distributed,0.87055,TREE,4.117991622398097
BLAN_035,43200.11597260274,1201.4942857142858,12.318810176125245,26.053174168297456,313.97991780821917,19.18599217221135,6.867181996086106,1162.8904657534247,183.7,shrubScrub,39.057244,-78.073734,tower,0.8531500000000001,BLAN,1.1379678690751918
BLAN_052,43200.11597260274,1201.4942857142858,12.318810176125245,26.053174168297456,313.97991780821917,19.18599217221135,6.867181996086106,1162.8904657534247,182.9,shrubScrub,39.059365,-78.071895,tower,0.819175,BLAN,1.0272702777061287
BLAN_044,43200.11597260274,1201.4942857142858,12.318810176125245,26.053174168297456,313.97991780821917,19.18599217221135,6.867181996086106,1162.8904657534247,183.7,shrubScrub,39.059389,-78.072571,tower,0.819175,BLAN,0.6471774435364572
BLAN_053,43200.11597260274,1201.4942857142858,12.318810176125245,26.053174168297456,313.97991780821917,19.18599217221135,6.867181996086106,1162.8904657534247,186.4,shrubScrub,39.058047,-78.073686,tower,0.7433000000000001,BLAN,0.18352339464254713
GRSM_051,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,657.2,deciduousForest,35.688412,-83.507296,tower,0.900475,GRSM,3.3629598170135884
GRSM_053,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,620.1,deciduousForest,35.68503,-83.500259,tower,0.923625,GRSM,30.062403769539248
GRSM_059,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,654.6,deciduousForest,35.686509,-83.506609,tower,0.9190250000000001,GRSM,8.112567810076978
GRSM_060,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,639.3,deciduousForest,35.68601,-83.503985,tower,0.9181750000000001,GRSM,13.707032683702225
GRSM_061,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,664.9,deciduousForest,35.685732,-83.505223,tower,0.9190250000000001,GRSM,12.547688487747632
GRSM_062,43200.10243835617,1671.5085714285715,11.976367906066535,27.7239843444227,319.29672798434444,19.85017612524462,7.873808219178082,1211.2052485322897,579.4,deciduousForest,35.69334,-83.502845,tower,0.902625,GRSM,5.446043622087561
GRSM_054,43200.10243835617,1671.5085714285715,11.976367906066535,27.7239843444227,319.29672798434444,19.85017612524462,7.873808219178082,1211.2052485322897,570.7,deciduousForest,35.691475,-83.501737,tower,0.9313500000000001,GRSM,13.867141765012597
GRSM_056,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,635.4,deciduousForest,35.687095,-83.504948,tower,0.9181750000000001,GRSM,14.363835055515164
GRSM_057,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,590.7,deciduousForest,35.686587,-83.50228,tower,0.912325,GRSM,24.015518878719313
GRSM_063,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,627,deciduousForest,35.684766,-83.498905,tower,0.923625,GRSM,25.299210772858824
GRSM_058,43200.10243835617,1671.5085714285715,11.976367906066535,27.7239843444227,319.29672798434444,19.85017612524462,7.873808219178082,1211.2052485322897,548,deciduousForest,35.691954,-83.505443,tower,0.9101750000000001,GRSM,14.662314972607748
GRSM_065,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,561.6,deciduousForest,35.690916,-83.503411,tower,0.910375,GRSM,12.035812006554119
GRSM_052,43200.10243835617,1671.5085714285715,11.976367906066535,27.7239843444227,319.29672798434444,19.85017612524462,7.873808219178082,1211.2052485322897,590.9,mixedForest,35.692349,-83.500771,tower,0.901375,GRSM,13.60353889607736
GRSM_064,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,565.2,deciduousForest,35.689833,-83.503034,tower,0.910375,GRSM,18.034153057529785
GRSM_066,43200.102410958905,1682.077142857143,11.955933463796477,27.597107632093934,320.453084148728,19.776520547945204,7.820587084148728,1206.4995812133072,570.7,deciduousForest,35.688773,-83.502675,tower,0.9127000000000001,GRSM,17.469311403580335
DEJU_046,43200.34580821918,431.2,11.245953033268101,-3.027636007827789,167.69981996086105,4.109158512720157,-7.136794520547945,424.6081800391389,511.7,evergreenForest,63.877756,-145.753497,tower,0.6415500000000001,DEJU,1.0679706150695951
DEJU_048,43200.34734246576,423.69428571428574,11.243835616438355,-2.9614637964774952,166.83734637964776,4.141185909980431,-7.1026497064579255,424.9557495107632,506.8,evergreenForest,63.881243,-145.753351,tower,0.6376000000000001,DEJU,1.6033584031064312
DEJU_047,43200.34580821918,421.68285714285713,11.257252446183953,-2.933675146771037,168.30972994129158,4.161788649706458,-7.095463796477495,424.1227084148728,505.2,evergreenForest,63.88224,-145.739248,tower,0.6247,DEJU,4.13965299557198
DEJU_050,43200.34734246576,423.69428571428574,11.243835616438355,-2.9614637964774952,166.83734637964776,4.141185909980431,-7.1026497064579255,424.9557495107632,509.1,evergreenForest,63.880773,-145.757613,tower,0.634225,DEJU,0.35457784784155305
DEJU_060,43200.34580821918,431.2,11.245953033268101,-3.027636007827789,167.69981996086105,4.109158512720157,-7.136794520547945,424.6081800391389,510,evergreenForest,63.8791,-145.754647,tower,0.646275,DEJU,1.6239928915804205
DEJU_059,43200.34734246576,423.69428571428574,11.243835616438355,-2.9614637964774952,166.83734637964776,4.141185909980431,-7.1026497064579255,424.9557495107632,509.5,evergreenForest,63.881314,-145.760666,tower,0.638225,DEJU,0.6814508411131428
UKFS_031,43200.11597260274,1081.3,11.92757338551859,25.971268101761254,319.5299256360078,18.949420743639923,7.021847358121331,1218.3503953033269,282.4,deciduousForest,39.036615,-95.192035,tower,0.8656250000000001,UKFS,9.227641780769856
UKFS_032,43200.11597260274,1083.6585714285713,11.86681409001957,25.808293542074363,318.35095107632094,18.837553816046967,6.970739726027397,1215.9645518590999,301.6,deciduousForest,39.041659,-95.19703,tower,0.8270000000000001,UKFS,8.698502583365492
UKFS_045,43200.11597260274,1081.3,11.92757338551859,25.971268101761254,319.5299256360078,18.949420743639923,7.021847358121331,1218.3503953033269,317.4,deciduousForest,39.037636,-95.194835,tower,0.81125,UKFS,13.783870276341222
UKFS_046,43200.11597260274,1081.3,11.92757338551859,25.971268101761254,319.5299256360078,18.949420743639923,7.021847358121331,1218.3503953033269,310.1,deciduousForest,39.034931,-95.195799,tower,0.85995,UKFS,12.146642598665549
ORNL_001,43200.10304109589,1592.3814285714286,11.876050880626224,31.37745205479452,324.4105401174168,21.62675146771037,9.750700587084149,1384.4531311154599,244.7,deciduousForest,35.930248,-84.270109,distributed,0.8616750000000001,ORNL,10.617487421764395
ORNL_003,43200.10304109589,1625.5728571428572,11.848857142857142,31.09854794520548,325.5493542074364,21.473702544031312,9.624845401174168,1372.710794520548,260.1,deciduousForest,35.965875,-84.230646,distributed,0.9014500000000001,ORNL,7.485017594160374
ORNL_002,43200.10304109589,1590.3757142857144,11.919866927592954,31.233682974559688,324.94176125244616,21.57677495107632,9.656908023483366,1375.7748962818005,308.2,deciduousForest,35.982199,-84.212753,distributed,0.894825,ORNL,10.269069014950313
ORNL_008,43200.10304109589,1644.4485714285713,11.760724070450097,31.073921722113504,325.4456046966732,21.4173228962818,9.656598825831702,1376.0783405088064,321.6,deciduousForest,35.93276,-84.332543,distributed,0.9086500000000001,ORNL,9.864456878877732
ORNL_004,43200.10320547945,1599.6742857142858,11.850720156555774,31.340317025440314,324.92950293542077,21.595518590998044,9.74479843444227,1383.7870802348336,293.1,deciduousForest,35.907944,-84.275214,distributed,0.89605,ORNL,12.081428764394522
ORNL_027,43200.10320547945,1605.1485714285714,11.848904109589041,31.28257142857143,325.10987866927593,21.565737769080236,9.716833659491193,1381.0857690802347,246.2,evergreenForest,35.916313,-84.263286,distributed,0.6781,ORNL,5.94805110641091
ORNL_006,43200.10304109589,1671.4857142857143,11.753808219178083,31.034262230919765,325.2322387475538,21.394035225048924,9.640227005870841,1374.4806497064578,280.7,deciduousForest,35.938227,-84.32368,distributed,0.88295,ORNL,9.93909400129033
OSBS_007,43200.080794520545,1476.55,11.652943248532289,43.6166771037182,339.84871232876714,27.634810176125246,15.981866927592955,1927.1007436399218,33.4,deciduousForest,29.690279,-81.962568,distributed,0.673625,OSBS,4.953347895169461
OSBS_013,43200.080794520545,1478.0185714285715,11.711029354207437,43.549863013698634,340.39306066536204,27.630446183953033,15.919416829745597,1919.8978199608612,42.4,evergreenForest,29.68216,-81.961566,distributed,0.643575,OSBS,1.7461773643392386
ONAQ_010,43200.121232876714,424.12285714285713,14.222786692759296,17.6866771037182,377.00290802348337,15.954731898238746,1.731945205479452,537.7777142857143,1903.7,evergreenForest,40.201043,-112.497129,distributed,0.28275000000000006,ONAQ,6.00076772549384
ONAQ_021,43200.120904109586,409.8342857142857,14.28923287671233,17.547729941291585,375.79906066536205,15.918481409001958,1.6292485322896282,529.8576164383562,1903,evergreenForest,40.154244,-112.542592,distributed,0.34504999999999997,ONAQ,2.5536415631976426
ONAQ_023,43200.121232876714,437.05571428571426,14.084078277886498,17.40479843444227,377.81047358121333,15.744438356164384,1.6603600782778865,540.1094559686888,1862.7,evergreenForest,40.193889,-112.505431,distributed,0.26825,ONAQ,0.39637634456452164
ONAQ_017,43200.121232876714,440.3514285714286,14.042043052837574,17.228477495107633,370.47144031311154,15.635260273972602,1.5932172211350293,540.8154911937378,1886,evergreenForest,40.190515,-112.51523,distributed,0.310175,ONAQ,2.2198474118520863
ONAQ_012,43200.121232876714,504.3157142857143,13.456782778864971,15.84397651663405,368.55101369863013,14.65037964774951,1.1935968688845402,551.5804657534246,2054.4,evergreenForest,40.184944,-112.529544,distributed,0.35755000000000003,ONAQ,1.0129418000454704
SOAP_031,43200.1078630137,937.6585714285715,13.74533072407045,29.211240704500977,365.6922074363992,21.478285714285715,7.732954990215264,781.4132367906067,1108.8,evergreenForest,37.035342,-119.252227,tower,0.603075,SOAP,8.575440752011072
GUAN_005,43200.04561643836,940.3414285714285,10.541362035225049,50.812180039138944,397.71141291585127,30.676771037181997,20.135409001956948,2062.1159334637964,161.3,evergreenForest,17.968745,-66.88045,distributed,0.64395,GUAN,2.7186803819484053
GUAN_019,43200.04561643836,940.3414285714285,10.541362035225049,50.812180039138944,397.71141291585127,30.676771037181997,20.135409001956948,2062.1159334637964,129.4,evergreenForest,17.966255,-66.876783,distributed,0.59685,GUAN,0.4710029315534584
